"timestamp","light","distance","__dt"
"2021-06-08T09:50:30",,"51.75258","2021-06-08 00:00:00.000"
"2021-06-08T09:50:51",,"54.3299","2021-06-08 00:00:00.000"
"2021-06-08T09:50:51","50.72039",,"2021-06-08 00:00:00.000"
"2021-06-25T11:53:07","47.98535",,"2021-06-25 00:00:00.000"
"2021-06-25T11:53:06",,"44.19244","2021-06-25 00:00:00.000"
"2021-06-25T11:53:27",,"1212.955","2021-06-25 00:00:00.000"
"2021-06-25T11:53:27","40.1221",,"2021-06-25 00:00:00.000"
"2021-06-08T18:48:18",,"64.98282","2021-06-08 00:00:00.000"
"2021-06-08T18:48:18","55.62881",,"2021-06-08 00:00:00.000"
"2021-06-08T19:06:33",,"60.63574","2021-06-08 00:00:00.000"
"2021-06-08T19:06:33","74.11478",,"2021-06-08 00:00:00.000"
"2021-06-08T19:06:53",,"76.99313","2021-06-08 00:00:00.000"
"2021-06-08T19:06:54","73.94383",,"2021-06-08 00:00:00.000"
"2021-06-12T08:32:44",,"65.03437","2021-06-12 00:00:00.000"
"2021-06-12T08:32:44","100.0",,"2021-06-12 00:00:00.000"
"2021-06-11T19:29:04","94.26129",,"2021-06-11 00:00:00.000"
"2021-06-11T19:29:04",,"51.16838","2021-06-11 00:00:00.000"
"2021-06-11T19:29:25","94.94506",,"2021-06-11 00:00:00.000"
"2021-06-11T19:29:25",,"46.49485","2021-06-11 00:00:00.000"
"2021-06-18T19:34:19","0.0",,"2021-06-18 00:00:00.000"
"2021-06-18T19:34:19",,"51.68385","2021-06-18 00:00:00.000"
"2021-06-08T09:51:32",,"54.20962","2021-06-08 00:00:00.000"
"2021-06-08T09:51:32","49.74359",,"2021-06-08 00:00:00.000"
"2021-06-08T09:51:53","49.79243",,"2021-06-08 00:00:00.000"
"2021-06-08T09:51:53",,"49.65636","2021-06-08 00:00:00.000"
"2021-06-12T10:40:08","75.62881",,"2021-06-12 00:00:00.000"
"2021-06-12T10:40:08",,"57.2165","2021-06-12 00:00:00.000"
"2021-06-12T10:40:29",,"71.27148","2021-06-12 00:00:00.000"
"2021-06-12T10:40:29","76.72771",,"2021-06-12 00:00:00.000"
"2021-06-15T12:42:12",,"45.51547","2021-06-15 00:00:00.000"
"2021-06-15T12:42:12","0.0",,"2021-06-15 00:00:00.000"
"2021-06-25T12:17:34",,"32.81787","2021-06-25 00:00:00.000"
"2021-06-25T12:17:34","40.95238",,"2021-06-25 00:00:00.000"
"2021-06-25T12:17:55",,"31.46048","2021-06-25 00:00:00.000"
"2021-06-25T12:17:55","40.92796",,"2021-06-25 00:00:00.000"
"2021-06-09T19:06:35","99.8779",,"2021-06-09 00:00:00.000"
"2021-06-09T19:06:35",,"50.9622","2021-06-09 00:00:00.000"
"2021-06-09T19:06:56","100.0",,"2021-06-09 00:00:00.000"
"2021-06-09T19:06:56",,"51.1512","2021-06-09 00:00:00.000"
"2021-06-25T20:12:48",,"31.75258","2021-06-25 00:00:00.000"
"2021-06-25T20:12:48","93.26007",,"2021-06-25 00:00:00.000"
"2021-06-11T20:07:45",,"52.73196","2021-06-11 00:00:00.000"
"2021-06-11T20:07:45","100.0",,"2021-06-11 00:00:00.000"
"2021-06-18T14:30:37","0.0",,"2021-06-18 00:00:00.000"
"2021-06-18T14:30:37",,"67.97251","2021-06-18 00:00:00.000"
"2021-06-18T14:30:57","0.0",,"2021-06-18 00:00:00.000"
"2021-06-18T14:30:57",,"75.42955","2021-06-18 00:00:00.000"
"2021-06-08T09:41:33",,"59.50172","2021-06-08 00:00:00.000"
"2021-06-08T09:41:33","49.62149",,"2021-06-08 00:00:00.000"
"2021-06-08T09:41:54",,"50.72165","2021-06-08 00:00:00.000"
"2021-06-08T09:41:54","49.59707",,"2021-06-08 00:00:00.000"
"2021-06-25T12:06:33","40.51282",,"2021-06-25 00:00:00.000"
"2021-06-25T12:06:33",,"29.24399","2021-06-25 00:00:00.000"
"2021-06-25T12:06:54","40.6105",,"2021-06-25 00:00:00.000"
"2021-06-25T12:06:54",,"30.6701","2021-06-25 00:00:00.000"
"2021-06-08T18:38:40",,"60.82474","2021-06-08 00:00:00.000"
"2021-06-08T18:38:40","49.84127",,"2021-06-08 00:00:00.000"
"2021-06-12T10:47:43",,"55.56701","2021-06-12 00:00:00.000"
"2021-06-12T10:47:43","81.73382",,"2021-06-12 00:00:00.000"
"2021-06-09T19:39:18","100.0",,"2021-06-09 00:00:00.000"
"2021-06-09T19:39:18",,"64.3299","2021-06-09 00:00:00.000"
"2021-06-12T10:14:18",,"65.01718","2021-06-12 00:00:00.000"
"2021-06-12T10:14:18","57.41148",,"2021-06-12 00:00:00.000"
"2021-06-08T18:51:45",,"29.12371","2021-06-08 00:00:00.000"
"2021-06-08T18:51:45","57.4359",,"2021-06-08 00:00:00.000"
"2021-06-09T19:32:46",,"52.74914","2021-06-09 00:00:00.000"
"2021-06-09T19:32:46","100.0",,"2021-06-09 00:00:00.000"
"2021-06-09T20:15:06",,"54.08935","2021-06-09 00:00:00.000"
"2021-06-09T20:15:07","100.0",,"2021-06-09 00:00:00.000"
"2021-06-09T20:15:27","100.0",,"2021-06-09 00:00:00.000"
"2021-06-09T20:15:27",,"56.20275","2021-06-09 00:00:00.000"
"2021-06-08T18:27:59","10.86691",,"2021-06-08 00:00:00.000"
"2021-06-08T18:27:59",,"68.23024","2021-06-08 00:00:00.000"
"2021-06-08T18:28:20",,"48.35052","2021-06-08 00:00:00.000"
"2021-06-08T18:28:20","13.72405",,"2021-06-08 00:00:00.000"
"2021-06-09T12:08:43","40.21978",,"2021-06-09 00:00:00.000"
"2021-06-09T12:08:43",,"45.53265","2021-06-09 00:00:00.000"
"2021-06-09T07:44:15","6.324786",,"2021-06-09 00:00:00.000"
"2021-06-09T07:44:15",,"32.30241","2021-06-09 00:00:00.000"
"2021-06-09T11:59:46",,"44.63918","2021-06-09 00:00:00.000"
"2021-06-09T11:59:46","44.88401",,"2021-06-09 00:00:00.000"
"2021-06-11T19:11:31",,"48.16151","2021-06-11 00:00:00.000"
"2021-06-11T19:11:31","77.11844",,"2021-06-11 00:00:00.000"
"2021-06-11T19:11:51","77.77778",,"2021-06-11 00:00:00.000"
"2021-06-11T19:11:51",,"46.66667","2021-06-11 00:00:00.000"
"2021-06-25T13:05:19","39.78022",,"2021-06-25 00:00:00.000"
"2021-06-25T13:05:19",,"29.84536","2021-06-25 00:00:00.000"
"2021-06-15T13:33:31",,"56.52921","2021-06-15 00:00:00.000"
"2021-06-15T13:33:31","0.0",,"2021-06-15 00:00:00.000"
"2021-06-15T13:33:52","0.0",,"2021-06-15 00:00:00.000"
"2021-06-15T13:33:51",,"43.60825","2021-06-15 00:00:00.000"
"2021-06-12T10:08:06",,"1211.598","2021-06-12 00:00:00.000"
"2021-06-12T10:08:06","44.3956",,"2021-06-12 00:00:00.000"
"2021-06-12T10:08:26",,"71.94158","2021-06-12 00:00:00.000"
"2021-06-12T10:08:26","44.68864",,"2021-06-12 00:00:00.000"
"2021-06-15T12:45:39","0.0",,"2021-06-15 00:00:00.000"
"2021-06-15T12:45:39",,"66.56358","2021-06-15 00:00:00.000"
"2021-06-11T19:24:36","90.32968",,"2021-06-11 00:00:00.000"
"2021-06-11T19:24:36",,"61.21993","2021-06-11 00:00:00.000"
"2021-06-11T19:24:56",,"64.05499","2021-06-11 00:00:00.000"
"2021-06-11T19:24:56","91.28205",,"2021-06-11 00:00:00.000"
"2021-06-25T12:20:40",,"43.95189","2021-06-25 00:00:00.000"
"2021-06-25T12:20:40","41.85592",,"2021-06-25 00:00:00.000"
"2021-06-25T12:47:04",,"26.01375","2021-06-25 00:00:00.000"
"2021-06-25T12:47:04","39.68254",,"2021-06-25 00:00:00.000"
"2021-06-25T12:47:25",,"26.27148","2021-06-25 00:00:00.000"
"2021-06-25T12:47:25","41.48962",,"2021-06-25 00:00:00.000"
"2021-06-25T11:45:11",,"34.45017","2021-06-25 00:00:00.000"
"2021-06-25T11:45:11","50.57387",,"2021-06-25 00:00:00.000"
"2021-06-11T20:20:09",,"37.35395","2021-06-11 00:00:00.000"
"2021-06-11T20:20:09","100.0",,"2021-06-11 00:00:00.000"
"2021-06-15T12:03:38","0.0",,"2021-06-15 00:00:00.000"
"2021-06-15T12:03:38",,"45.17182","2021-06-15 00:00:00.000"
"2021-06-15T12:03:59","0.0",,"2021-06-15 00:00:00.000"
"2021-06-15T12:03:59",,"50.60138","2021-06-15 00:00:00.000"
"2021-06-12T11:25:36","59.0232",,"2021-06-12 00:00:00.000"
"2021-06-12T11:25:36",,"280.378","2021-06-12 00:00:00.000"
"2021-06-09T09:24:59","5.836386",,"2021-06-09 00:00:00.000"
"2021-06-09T09:24:59",,"53.8488","2021-06-09 00:00:00.000"
"2021-06-09T09:25:20",,"39.38144","2021-06-09 00:00:00.000"
"2021-06-09T09:25:20","6.251526",,"2021-06-09 00:00:00.000"
"2021-06-09T12:14:35","40.63492",,"2021-06-09 00:00:00.000"
"2021-06-09T12:14:35",,"64.39863","2021-06-09 00:00:00.000"
"2021-06-09T12:14:56","40.39072",,"2021-06-09 00:00:00.000"
"2021-06-09T12:14:55",,"46.2543","2021-06-09 00:00:00.000"
"2021-06-11T20:00:11",,"43.2646","2021-06-11 00:00:00.000"
"2021-06-11T20:00:11","100.0",,"2021-06-11 00:00:00.000"
"2021-06-15T12:37:44","0.0",,"2021-06-15 00:00:00.000"
"2021-06-15T12:37:44",,"37.73196","2021-06-15 00:00:00.000"
"2021-06-25T20:10:03",,"35.2921","2021-06-25 00:00:00.000"
"2021-06-25T20:10:03","93.33334",,"2021-06-25 00:00:00.000"
"2021-06-25T20:10:24",,"36.03093","2021-06-25 00:00:00.000"
"2021-06-25T20:10:24","93.16239",,"2021-06-25 00:00:00.000"
"2021-06-18T19:25:01",,"52.7835","2021-06-18 00:00:00.000"
"2021-06-18T19:25:01","0.0",,"2021-06-18 00:00:00.000"
"2021-06-18T19:25:22","0.0",,"2021-06-18 00:00:00.000"
"2021-06-18T19:25:22",,"54.65636","2021-06-18 00:00:00.000"
"2021-06-09T19:53:46",,"55.65292","2021-06-09 00:00:00.000"
"2021-06-09T19:53:46","100.0",,"2021-06-09 00:00:00.000"
"2021-06-09T07:40:07","1.929182",,"2021-06-09 00:00:00.000"
"2021-06-09T07:40:07",,"28.86598","2021-06-09 00:00:00.000"
"2021-06-09T07:40:28","6.446887",,"2021-06-09 00:00:00.000"
"2021-06-09T07:40:28",,"35.36083","2021-06-09 00:00:00.000"
"2021-06-18T19:00:14","0.0",,"2021-06-18 00:00:00.000"
"2021-06-18T19:00:14",,"41.47766","2021-06-18 00:00:00.000"
"2021-06-09T20:39:33","100.0",,"2021-06-09 00:00:00.000"
"2021-06-09T20:39:33",,"59.26117","2021-06-09 00:00:00.000"
"2021-06-09T20:39:54","100.0",,"2021-06-09 00:00:00.000"
"2021-06-09T20:39:54",,"57.23368","2021-06-09 00:00:00.000"
"2021-06-25T13:09:07",,"47.5945","2021-06-25 00:00:00.000"
"2021-06-25T13:09:07","39.80464",,"2021-06-25 00:00:00.000"
"2021-06-25T13:09:27","39.68254",,"2021-06-25 00:00:00.000"
"2021-06-25T13:09:27",,"32.07904","2021-06-25 00:00:00.000"
"2021-06-09T19:51:42",,"52.33677","2021-06-09 00:00:00.000"
"2021-06-09T19:51:42","100.0",,"2021-06-09 00:00:00.000"
"2021-06-09T19:56:10","100.0",,"2021-06-09 00:00:00.000"
"2021-06-09T19:56:10",,"56.04811","2021-06-09 00:00:00.000"
"2021-06-15T12:59:04","0.0",,"2021-06-15 00:00:00.000"
"2021-06-15T12:59:04",,"71.28866","2021-06-15 00:00:00.000"
"2021-06-15T12:59:25",,"45.30928","2021-06-15 00:00:00.000"
"2021-06-15T12:59:25","0.0",,"2021-06-15 00:00:00.000"
"2021-06-25T12:24:07","41.88034",,"2021-06-25 00:00:00.000"
"2021-06-25T12:24:07",,"33.78007","2021-06-25 00:00:00.000"
"2021-06-25T12:24:27","41.88034",,"2021-06-25 00:00:00.000"
"2021-06-25T12:24:27",,"26.90722","2021-06-25 00:00:00.000"
"2021-06-15T12:28:05",,"36.46048","2021-06-15 00:00:00.000"
"2021-06-15T12:28:05","0.0",,"2021-06-15 00:00:00.000"
"2021-06-15T12:28:26","0.0",,"2021-06-15 00:00:00.000"
"2021-06-15T12:28:26",,"31.09966","2021-06-15 00:00:00.000"
"2021-06-08T18:43:08","53.55311",,"2021-06-08 00:00:00.000"
"2021-06-08T18:43:08",,"70.32646","2021-06-08 00:00:00.000"
"2021-06-25T08:33:05",,"86.32302","2021-06-25 00:00:00.000"
"2021-06-25T08:33:05","49.89011",,"2021-06-25 00:00:00.000"
"2021-06-25T08:33:25",,"71.64948","2021-06-25 00:00:00.000"
"2021-06-25T08:33:25","50.35409",,"2021-06-25 00:00:00.000"
"2021-06-08T16:09:13","23.15018",,"2021-06-08 00:00:00.000"
"2021-06-08T16:09:13",,"61.16838","2021-06-08 00:00:00.000"
"2021-06-09T09:48:45","8.986569",,"2021-06-09 00:00:00.000"
"2021-06-09T09:48:45",,"43.33333","2021-06-09 00:00:00.000"
"2021-06-09T18:22:46",,"47.47423","2021-06-09 00:00:00.000"
"2021-06-09T18:22:46","66.15385",,"2021-06-09 00:00:00.000"
"2021-06-09T20:40:15",,"46.1512","2021-06-09 00:00:00.000"
"2021-06-09T20:40:15","100.0",,"2021-06-09 00:00:00.000"
"2021-06-11T19:27:41","94.43224",,"2021-06-11 00:00:00.000"
"2021-06-11T19:27:41",,"114.0378","2021-06-11 00:00:00.000"
"2021-06-11T20:13:37",,"67.90378","2021-06-11 00:00:00.000"
"2021-06-11T20:13:37","100.0",,"2021-06-11 00:00:00.000"
"2021-06-11T20:13:57","100.0",,"2021-06-11 00:00:00.000"
"2021-06-11T20:13:57",,"48.96907","2021-06-11 00:00:00.000"
"2021-06-25T12:04:50","43.49206",,"2021-06-25 00:00:00.000"
"2021-06-25T12:04:50",,"28.0756","2021-06-25 00:00:00.000"
"2021-06-25T11:47:15",,"1213.161","2021-06-25 00:00:00.000"
"2021-06-25T11:47:15","40.31746",,"2021-06-25 00:00:00.000"
"2021-06-12T10:23:36",,"78.40206","2021-06-12 00:00:00.000"
"2021-06-12T10:23:36","66.76435",,"2021-06-12 00:00:00.000"
"2021-06-12T10:23:57","67.35043",,"2021-06-12 00:00:00.000"
"2021-06-12T10:23:57",,"55.51547","2021-06-12 00:00:00.000"
"2021-06-09T09:50:49","8.083028",,"2021-06-09 00:00:00.000"
"2021-06-09T09:50:49",,"41.51203","2021-06-09 00:00:00.000"
"2021-06-12T10:27:44","73.18681",,"2021-06-12 00:00:00.000"
"2021-06-12T10:27:44",,"47.6976","2021-06-12 00:00:00.000"
"2021-06-25T11:52:46",,"48.41924","2021-06-25 00:00:00.000"
"2021-06-25T11:52:46","51.01343",,"2021-06-25 00:00:00.000"
"2021-06-25T11:34:10",,"45.89347","2021-06-25 00:00:00.000"
"2021-06-25T11:34:10","42.02686",,"2021-06-25 00:00:00.000"
"2021-06-09T09:49:05",,"57.92097","2021-06-09 00:00:00.000"
"2021-06-09T09:49:05","8.913309",,"2021-06-09 00:00:00.000"
"2021-06-09T09:49:26","8.717949",,"2021-06-09 00:00:00.000"
"2021-06-09T09:49:26",,"42.14777","2021-06-09 00:00:00.000"
"2021-06-12T10:18:47",,"61.94158","2021-06-12 00:00:00.000"
"2021-06-12T10:18:47","66.105",,"2021-06-12 00:00:00.000"
"2021-06-09T12:35:39","44.32235",,"2021-06-09 00:00:00.000"
"2021-06-09T12:35:39",,"38.0756","2021-06-09 00:00:00.000"
"2021-06-09T09:33:36",,"54.05498","2021-06-09 00:00:00.000"
"2021-06-09T09:33:36","7.106227",,"2021-06-09 00:00:00.000"
"2021-06-09T09:33:56","7.350427",,"2021-06-09 00:00:00.000"
"2021-06-09T09:33:56",,"49.96563","2021-06-09 00:00:00.000"
"2021-06-15T11:49:31",,"65.91065","2021-06-15 00:00:00.000"
"2021-06-15T11:49:31","0.0",,"2021-06-15 00:00:00.000"
"2021-06-15T11:49:52","0.0",,"2021-06-15 00:00:00.000"
"2021-06-15T11:49:52",,"58.57388","2021-06-15 00:00:00.000"
"2021-06-15T12:57:01","0.0",,"2021-06-15 00:00:00.000"
"2021-06-15T12:57:01",,"64.63918","2021-06-15 00:00:00.000"
"2021-06-15T12:57:21","0.0",,"2021-06-15 00:00:00.000"
"2021-06-15T12:57:21",,"38.62543","2021-06-15 00:00:00.000"
"2021-06-18T19:15:44","0.0",,"2021-06-18 00:00:00.000"
"2021-06-18T19:15:44",,"47.85223","2021-06-18 00:00:00.000"
"2021-06-18T19:06:47",,"51.18556","2021-06-18 00:00:00.000"
"2021-06-18T19:06:47","0.0",,"2021-06-18 00:00:00.000"
"2021-06-09T20:44:43",,"70.34364","2021-06-09 00:00:00.000"
"2021-06-09T20:44:43","100.0",,"2021-06-09 00:00:00.000"
"2021-06-25T11:36:14","44.56655",,"2021-06-25 00:00:00.000"
"2021-06-25T11:36:14",,"29.7079","2021-06-25 00:00:00.000"
"2021-06-25T11:54:29",,"46.08247","2021-06-25 00:00:00.000"
"2021-06-25T11:54:29","40.1221",,"2021-06-25 00:00:00.000"
"2021-06-25T11:54:50","41.88034",,"2021-06-25 00:00:00.000"
"2021-06-25T11:54:50",,"30.42955","2021-06-25 00:00:00.000"
"2021-06-09T09:30:30",,"39.86254","2021-06-09 00:00:00.000"
"2021-06-09T09:30:30","6.886447",,"2021-06-09 00:00:00.000"
"2021-06-09T09:30:51","7.277167",,"2021-06-09 00:00:00.000"
"2021-06-09T09:30:51",,"57.37113","2021-06-09 00:00:00.000"
"2021-06-09T09:37:02",,"56.1512","2021-06-09 00:00:00.000"
"2021-06-09T09:37:02","7.838828",,"2021-06-09 00:00:00.000"
"2021-06-09T09:37:23","7.814408",,"2021-06-09 00:00:00.000"
"2021-06-09T09:37:23",,"52.71478","2021-06-09 00:00:00.000"
"2021-06-25T12:23:05",,"41.06529","2021-06-25 00:00:00.000"
"2021-06-25T12:23:05","41.78266",,"2021-06-25 00:00:00.000"
"2021-06-25T12:23:25",,"40.0","2021-06-25 00:00:00.000"
"2021-06-25T12:23:25","42.02686",,"2021-06-25 00:00:00.000"
"2021-06-08T18:32:48",,"43.69416","2021-06-08 00:00:00.000"
"2021-06-08T18:32:48","0.0",,"2021-06-08 00:00:00.000"
"2021-06-18T19:23:39","0.0",,"2021-06-18 00:00:00.000"
"2021-06-18T19:23:39",,"41.30584","2021-06-18 00:00:00.000"
"2021-06-25T12:05:31","47.22833",,"2021-06-25 00:00:00.000"
"2021-06-25T12:05:31",,"41.08247","2021-06-25 00:00:00.000"
"2021-06-25T12:05:52",,"42.09622","2021-06-25 00:00:00.000"
"2021-06-25T12:05:52","47.39927",,"2021-06-25 00:00:00.000"
"2021-06-09T10:10:47",,"42.81787","2021-06-09 00:00:00.000"
"2021-06-09T10:10:47","9.035409",,"2021-06-09 00:00:00.000"
"2021-06-09T19:48:36","100.0",,"2021-06-09 00:00:00.000"
"2021-06-09T19:48:36",,"52.33677","2021-06-09 00:00:00.000"
"2021-06-09T19:48:57",,"61.59794","2021-06-09 00:00:00.000"
"2021-06-09T19:48:57","100.0",,"2021-06-09 00:00:00.000"
"2021-06-12T09:06:30",,"60.63574","2021-06-12 00:00:00.000"
"2021-06-12T09:06:30","93.11356",,"2021-06-12 00:00:00.000"
"2021-06-12T09:06:50",,"64.87972","2021-06-12 00:00:00.000"
"2021-06-12T09:06:50","93.40659",,"2021-06-12 00:00:00.000"
"2021-06-08T18:37:38","47.74115",,"2021-06-08 00:00:00.000"
"2021-06-08T18:37:38",,"64.98282","2021-06-08 00:00:00.000"
"2021-06-08T18:37:58",,"73.40206","2021-06-08 00:00:00.000"
"2021-06-08T18:37:58","48.05861",,"2021-06-08 00:00:00.000"
"2021-06-09T10:02:10","9.89011",,"2021-06-09 00:00:00.000"
"2021-06-09T10:02:10",,"50.82474","2021-06-09 00:00:00.000"
"2021-06-25T11:48:17",,"1212.869","2021-06-25 00:00:00.000"
"2021-06-25T11:48:17","50.35409",,"2021-06-25 00:00:00.000"
"2021-06-09T12:21:09",,"1211.409","2021-06-09 00:00:00.000"
"2021-06-09T12:21:09","40.6105",,"2021-06-09 00:00:00.000"
"2021-06-09T19:49:17","100.0",,"2021-06-09 00:00:00.000"
"2021-06-09T19:49:17",,"51.01375","2021-06-09 00:00:00.000"
"2021-06-09T19:22:46",,"51.34021","2021-06-09 00:00:00.000"
"2021-06-09T19:22:46","100.0",,"2021-06-09 00:00:00.000"
"2021-06-09T12:37:02","43.73626",,"2021-06-09 00:00:00.000"
"2021-06-09T12:37:02",,"54.05498","2021-06-09 00:00:00.000"
"2021-06-09T12:37:22","43.63859",,"2021-06-09 00:00:00.000"
"2021-06-09T12:37:22",,"54.26117","2021-06-09 00:00:00.000"
"2021-06-09T18:27:15","70.06105",,"2021-06-09 00:00:00.000"
"2021-06-09T18:27:15",,"45.91065","2021-06-09 00:00:00.000"
"2021-06-09T20:39:13",,"52.04467","2021-06-09 00:00:00.000"
"2021-06-09T20:39:13","100.0",,"2021-06-09 00:00:00.000"
"2021-06-08T18:57:36","63.68742",,"2021-06-08 00:00:00.000"
"2021-06-08T18:57:36",,"66.2543","2021-06-08 00:00:00.000"
"2021-06-08T18:57:56","62.90598",,"2021-06-08 00:00:00.000"
"2021-06-08T18:57:56",,"67.95532","2021-06-08 00:00:00.000"
"2021-06-12T10:53:14",,"54.86254","2021-06-12 00:00:00.000"
"2021-06-12T10:53:14","77.99756",,"2021-06-12 00:00:00.000"
"2021-06-08T18:23:10","11.33089",,"2021-06-08 00:00:00.000"
"2021-06-08T18:23:10",,"42.07904","2021-06-08 00:00:00.000"
"2021-06-11T19:46:38",,"57.42268","2021-06-11 00:00:00.000"
"2021-06-11T19:46:38","100.0",,"2021-06-11 00:00:00.000"
"2021-06-11T19:46:58",,"52.8866","2021-06-11 00:00:00.000"
"2021-06-11T19:46:58","100.0",,"2021-06-11 00:00:00.000"
"2021-06-09T12:40:08","41.41636",,"2021-06-09 00:00:00.000"
"2021-06-09T12:40:08",,"1211.615","2021-06-09 00:00:00.000"
"2021-06-09T12:40:29","41.68499",,"2021-06-09 00:00:00.000"
"2021-06-09T12:40:29",,"42.95533","2021-06-09 00:00:00.000"
"2021-06-11T20:27:02",,"73.86598","2021-06-11 00:00:00.000"
"2021-06-11T20:27:02","100.0",,"2021-06-11 00:00:00.000"
"2021-06-11T20:27:23","100.0",,"2021-06-11 00:00:00.000"
"2021-06-11T20:27:23",,"290.1546","2021-06-11 00:00:00.000"
"2021-06-12T08:47:12",,"53.43643","2021-06-12 00:00:00.000"
"2021-06-12T08:47:12","97.21612",,"2021-06-12 00:00:00.000"
"2021-06-15T12:42:33","0.0",,"2021-06-15 00:00:00.000"
"2021-06-15T12:42:33",,"45.79038","2021-06-15 00:00:00.000"
"2021-06-15T12:42:54",,"44.94845","2021-06-15 00:00:00.000"
"2021-06-15T12:42:54","0.0",,"2021-06-15 00:00:00.000"
"2021-06-15T13:37:39",,"65.13746","2021-06-15 00:00:00.000"
"2021-06-15T13:37:39","0.0",,"2021-06-15 00:00:00.000"
"2021-06-08T20:01:49",,"63.41924","2021-06-08 00:00:00.000"
"2021-06-08T20:01:49","96.11722",,"2021-06-08 00:00:00.000"
"2021-06-08T18:36:36","46.61783",,"2021-06-08 00:00:00.000"
"2021-06-08T18:36:36",,"57.81787","2021-06-08 00:00:00.000"
"2021-06-08T18:36:56",,"75.9622","2021-06-08 00:00:00.000"
"2021-06-08T18:36:56","47.20391",,"2021-06-08 00:00:00.000"
"2021-06-08T18:50:43",,"50.92783","2021-06-08 00:00:00.000"
"2021-06-08T18:50:43","56.8254",,"2021-06-08 00:00:00.000"
"2021-06-08T19:15:09","78.38828",,"2021-06-08 00:00:00.000"
"2021-06-08T19:15:09",,"45.68729","2021-06-08 00:00:00.000"
"2021-06-09T18:57:18",,"52.83505","2021-06-09 00:00:00.000"
"2021-06-09T18:57:18","94.16362",,"2021-06-09 00:00:00.000"
"2021-06-12T11:06:39","72.84493",,"2021-06-12 00:00:00.000"
"2021-06-12T11:06:39",,"64.10653","2021-06-12 00:00:00.000"
"2021-06-09T19:23:48","100.0",,"2021-06-09 00:00:00.000"
"2021-06-09T19:23:48",,"50.25774","2021-06-09 00:00:00.000"
"2021-06-25T14:42:10","27.42369",,"2021-06-25 00:00:00.000"
"2021-06-25T14:42:10",,"1212.543","2021-06-25 00:00:00.000"
"2021-06-25T20:26:15",,"42.80069","2021-06-25 00:00:00.000"
"2021-06-25T20:26:15","92.99146",,"2021-06-25 00:00:00.000"
"2021-06-11T19:05:19",,"49.31272","2021-06-11 00:00:00.000"
"2021-06-11T19:05:19","73.04029",,"2021-06-11 00:00:00.000"
"2021-06-08T18:53:49",,"58.71134","2021-06-08 00:00:00.000"
"2021-06-08T18:53:49","59.92674",,"2021-06-08 00:00:00.000"
"2021-06-09T20:20:16","100.0",,"2021-06-09 00:00:00.000"
"2021-06-09T20:20:16",,"65.44673","2021-06-09 00:00:00.000"
"2021-06-08T18:55:11","62.05128",,"2021-06-08 00:00:00.000"
"2021-06-08T18:55:11",,"65.13746","2021-06-08 00:00:00.000"
"2021-06-09T12:43:35","42.27106",,"2021-06-09 00:00:00.000"
"2021-06-09T12:43:35",,"54.72509","2021-06-09 00:00:00.000"
"2021-06-09T12:43:55","41.51404",,"2021-06-09 00:00:00.000"
"2021-06-09T12:43:55",,"39.0378","2021-06-09 00:00:00.000"
"2021-06-12T11:23:31",,"73.53952","2021-06-12 00:00:00.000"
"2021-06-12T11:23:31","65.86081",,"2021-06-12 00:00:00.000"
"2021-06-12T11:23:52","65.78754",,"2021-06-12 00:00:00.000"
"2021-06-12T11:23:52",,"74.8969","2021-06-12 00:00:00.000"
"2021-06-25T12:49:08",,"36.4433","2021-06-25 00:00:00.000"
"2021-06-25T12:49:08","39.78022",,"2021-06-25 00:00:00.000"
"2021-06-25T12:49:28",,"48.88316","2021-06-25 00:00:00.000"
"2021-06-25T12:49:28","41.4652",,"2021-06-25 00:00:00.000"
"2021-06-25T13:00:09","39.90232",,"2021-06-25 00:00:00.000"
"2021-06-25T13:00:09",,"46.71821","2021-06-25 00:00:00.000"
"2021-06-09T12:49:47","38.21734",,"2021-06-09 00:00:00.000"
"2021-06-09T12:49:47",,"49.02062","2021-06-09 00:00:00.000"
"2021-06-15T13:28:00",,"75.39519","2021-06-15 00:00:00.000"
"2021-06-15T13:28:00","0.0",,"2021-06-15 00:00:00.000"
"2021-06-15T13:28:21",,"39.75945","2021-06-15 00:00:00.000"
"2021-06-15T13:28:21","0.0",,"2021-06-15 00:00:00.000"
"2021-06-09T19:25:32","100.0",,"2021-06-09 00:00:00.000"
"2021-06-09T19:25:32",,"49.43299","2021-06-09 00:00:00.000"
"2021-06-09T19:25:52","100.0",,"2021-06-09 00:00:00.000"
"2021-06-09T19:25:52",,"68.38488","2021-06-09 00:00:00.000"
"2021-06-15T12:49:47","0.0",,"2021-06-15 00:00:00.000"
"2021-06-15T12:49:47",,"47.57732","2021-06-15 00:00:00.000"
"2021-06-12T16:29:48",,"54.2268","2021-06-12 00:00:00.000"
"2021-06-12T16:29:48","20.9768",,"2021-06-12 00:00:00.000"
"2021-06-25T13:16:41",,"31.08248","2021-06-25 00:00:00.000"
"2021-06-25T13:16:41","39.53602",,"2021-06-25 00:00:00.000"
"2021-06-25T11:49:19","41.48962",,"2021-06-25 00:00:00.000"
"2021-06-25T11:49:19",,"31.08248","2021-06-25 00:00:00.000"
"2021-06-09T12:28:03",,"1211.426","2021-06-09 00:00:00.000"
"2021-06-09T12:28:03","43.24787",,"2021-06-09 00:00:00.000"
